id,original_title,genres1
1646,Freedom Writers,Crime
9785,The Invisible,Action
15206,La terza madre,Horror
2001,We Own the Night,Drama
7979,The Kite Runner,Drama
10294,Vacancy,Horror
7211,Dan in Real Life,Comedy
10760,Sydney White,Comedy
14125,Captivity,Crime
2959,License to Wed,Comedy
15019,I Could Never Be Your Woman,Comedy
4566,Michael Clayton,Drama
6615,Lars and the Real Girl,Comedy
54318,The Water Horse,Fantasy
11835,Death Sentence,Action
10425,The Death and Life of Bobby Z,Drama
8270,The Lookout,Crime
2359,Sicko,Documentary
1534,Pathfinder,Action
4771,Gone Baby Gone,Crime
6575,Walk Hard: The Dewey Cox Story,Comedy
13243,Meet Bill,Comedy
3877,Things We Lost in the Fire,Drama
13910,Death Defying Acts,Drama
2355,Reign Over Me,Drama
6639,Love in the Time of Cholera,Drama
3902,"I'm Not There.",Drama
15568,Gracie,Drama
10946,Earth,Documentary
13501,The Good Night,Comedy
9703,The Last Legion,Action
14397,Whisper,Crime
1989,My Blueberry Nights,Drama
8141,You Kill Me,Comedy
4538,The Darjeeling Limited,Adventure
1931,Stomp the Yard,Drama
14324,Virgin Territory,Adventure
2239,Hallam Foe,Drama
14001,Dead Silence,Horror
13059,The Signal,Horror
13177,Battle in Seattle,Action
15728,Boy Culture,Drama
13258,Son of Rambow,Comedy
14434,I Think I Love My Wife,Comedy
4629,December Boys,Drama
1248,Hannibal Rising,Crime
13362,Taxi to the Dark Side,Documentary
17202,Why Did I Get Married?,Comedy
14044,Ji jie hao,Action
16725,The Tracey Fragments,Drama
16555,"Daddy's Little Girls",Comedy
1961,My Name Is Bruce,Comedy
10090,Reno 911!: Miami,Action
14396,Code Name: The Cleaner,Action
27298,Partner,Comedy
22887,Loose Change: Final Cut,Documentary
12901,No End in Sight,Documentary
348,Alien,Horror
28,Apocalypse Now,Drama
9659,Mad Max,Adventure
152,Star Trek: The Motion Picture,Science Fiction
698,Moonraker,Action
583,Life of Brian,Comedy
1367,Rocky II,Drama
9453,Caligola,Drama
9638,Phantasm,Horror
10734,Escape from Alcatraz,Crime
9570,The Black Hole,Adventure
29723,"The Concorde... Airport '79",Action
12102,Kramer vs. Kramer,Drama
11519,1941,Action
20283,Breaking Away,Drama
17264,The Black Stallion,Adventure
218,The Terminator,Action
87,Indiana Jones and the Temple of Doom,Adventure
620,Ghostbusters,Fantasy
927,Gremlins,Fantasy
34584,The Neverending Story,Drama
90,Beverly Hills Cop,Action
279,Amadeus,Drama
1885,The Karate Kid,Drama
377,A Nightmare on Elm Street,Horror
9610,Conan the Destroyer,Adventure
4437,2010,Thriller
841,Dune,Action
9326,Romancing the Stone,Action
9336,Police Academy,Comedy
157,Star Trek III: The Search for Spock,Science Fiction
1788,Footloose,Drama
13820,Repo Man,Comedy
9663,Starman,Action
12309,Bachelor Party,Comedy
15144,Sixteen Candles,Comedy
625,The Killing Fields,War
18462,Night of the Comet,Action
11884,The Last Starfighter,Adventure
24264,Sheena,Adventure
2619,Splash,Comedy
655,"Paris, Texas",Drama
11507,Body Double,Mystery
16969,City Heat,Action
2148,The Cotton Club,Music
8764,Top Secret!,Comedy
13763,Purple Rain,Drama
15379,Missing in Action,Action
11393,The Natural,Drama
10823,Children of the Corn,Drama
15927,A Passage to India,Drama
14746,Streets of Fire,Action
24128,Stop Making Sense,Documentary
23730,C.H.U.D.,Horror
18498,Ghoulies,Comedy
11221,Best Defense,Action
26178,Razorback,Horror
12762,Broadway Danny Rose,Comedy
1892,Return of the Jedi,Adventure
111,Scarface,Action
36670,Never Say Never Again,Adventure
700,Octopussy,Adventure
9531,Superman III,Comedy
1621,Trading Places,Comedy
860,WarGames,Thriller
11153,"National Lampoon's Vacation",Comedy
17692,Jaws 3,Horror
10650,Sudden Impact,Action
9346,Risky Business,Comedy
9549,The Right Stuff,Drama
14813,"Mickey's Christmas Carol",Family
227,The Outsiders,Crime
19698,"Porky's II: The Next Day",Comedy
10269,Yentl,Music
6341,Blue Thunder,Science Fiction
11336,The Dead Zone,Thriller
535,Flashdance,Drama
15301,Twilight Zone: The Movie,Drama
232,Rumble Fish,Action
10805,Staying Alive,Drama
14854,Lone Wolf McQuade,Action
10576,Psycho II,Horror
837,Videodrome,Horror
15035,Fire and Ice,Animation
15050,Brainstorm,Science Fiction
26198,The Keep,Drama
24808,Something Wicked This Way Comes,Fantasy
40229,The House on Sorority Row,Horror
26978,Spacehunter: Adventures in the Forbidden Zone,Adventure
807,Se7en,Crime
862,Toy Story,Animation
629,The Usual Suspects,Drama
197,Braveheart,Action
710,GoldenEye,Adventure
8844,Jumanji,Adventure
1572,Die Hard: With a Vengeance,Action
9348,Species,Science Fiction
63,Twelve Monkeys,Science Fiction
568,Apollo 13,Drama
9737,Bad Boys,Adventure
10530,Pocahontas,Adventure
949,Heat,Action
76,Before Sunrise,Drama
9482,Judge Dredd,Science Fiction
414,Batman Forever,Science Fiction
524,Casino,Drama
9598,Babe,Fantasy
8839,Casper,Fantasy
5,Four Rooms,Comedy
9804,Waterworld,Adventure
9273,Ace Ventura: When Nature Calls,Comedy
688,The Bridges of Madison County,Drama
451,Leaving Las Vegas,Drama
1642,The Net,Crime
9886,Johnny Mnemonic,Adventure
8068,Desperado,Thriller
2064,While You Were Sleeping,Comedy
577,To Die For,Fantasy
3512,Under Siege 2: Dark Territory,Action
1408,Cutthroat Island,Action
9312,Mortal Kombat,Action
4584,Sense and Sensibility,Drama
11017,Billy Madison,Comedy
9070,Mighty Morphin Power Rangers: The Movie,Action
8012,Get Shorty,Comedy
9691,Assassins,Action
12106,The Quick and the Dead,Action
9067,Tank Girl,Action
10634,Friday,Comedy
687,Dead Man Walking,Drama
8963,Crimson Tide,Action
10802,Showgirls,Drama
11448,Mighty Aphrodite,Comedy
9560,A Walk in the Clouds,Drama
9271,Virtuosity,Action
11980,The Prophecy,Fantasy
11517,Money Train,Action
11780,Rob Roy,Adventure
10428,Hackers,Action
10858,Nixon,History
6520,First Knight,Action
9382,Boys on the Side,Comedy
10987,Halloween: The Curse of Michael Myers,Horror
11859,Fair Game,Action
2293,Mallrats,Romance
9087,The American President,Comedy
1775,Canadian Bacon,Action
281,Strange Days,Crime
9071,Living in Oblivion,Drama
2086,Nick of Time,Crime
10149,Smoke,Comedy
9102,Screamers,Horror
9344,Kids,Drama
28313,Losing Isaiah,Drama
11863,Jade,Action
12158,Vampire in Brooklyn,Comedy
9091,Sudden Death,Action
400,"Things to Do in Denver When You're Dead",Drama
10329,Congo,Action
10533,The Scarlet Letter,Drama
8512,Devil in a Blue Dress,Drama
9263,Now and Then,Comedy
31357,Waiting to Exhale,Comedy
11876,Le Hussard sur le toit,War
11861,How To Make An American Quilt,Drama
54648,The Pebble and the Penguin,Animation
48781,Never Talk to Strangers,Thriller
20649,Clockers,Mystery
25066,Tales from the Hood,Horror
36278,Top Dog,Action
500,Reservoir Dogs,Crime
812,Aladdin,Animation
772,Home Alone 2: Lost In New York,Comedy
364,Batman Returns,Action
8077,Alien³,Science Fiction
943,Lethal Weapon 3,Adventure
6114,Dracula,Romance
8845,Under Siege,Action
881,A Few Good Men,Drama
8872,"Wayne's World",Comedy
402,Basic Instinct,Thriller
9504,Glengarry Glen Ross,Crime
11158,Honey I Blew Up the Kid,Adventure
12143,Bad Lieutenant,Crime
33,Unforgiven,Western
2005,Sister Act,Music
1492,1492: Conquest of Paradise,Action
10906,Pet Sematary II,Horror
9475,Scent of a Woman,Drama
10538,Passenger 57,Action
763,Braindead,Horror
12088,Fortress,Action
619,The Bodyguard,Thriller
9869,Patriot Games,Drama
10414,The Mighty Ducks,Comedy
1923,Twin Peaks: Fire Walk with Me,Drama
10403,The Player,Comedy
11569,Hellraiser III: Hell on Earth,Horror
1883,Malcolm X,Drama
9361,The Last of the Mohicans,Action
9367,El Mariachi,Action
11087,The Hand that Rocks the Cradle,Drama
10497,Bitter Moon,Thriller
47821,City of Joy,Drama
11287,A League of Their Own,Comedy
10377,My Cousin Vinny,Comedy
11386,The Crying Game,Romance
11066,Boomerang,Drama
10163,The Lawnmower Man,Horror
9529,Candyman,Drama
17494,Unlawful Entry,Crime
14361,Captain Ron,Action
2687,Memoirs of an Invisible Man,Action
13153,Rapid Fire,Action
11259,Far and Away,Adventure
20763,Radio Flyer,Drama
16136,Juice,Action
18764,Seong lung wui,Action
9605,Single White Female,Thriller
10424,Jennifer Eight,Crime
19143,Diggstown,Action
13937,Raising Cain,Drama
10409,Strictly Ballroom,Comedy
85,Raiders of the Lost Ark,Adventure
41280,Private Lessons,Romance
699,For Your Eyes Only,Adventure
10948,The Fox and the Hound,Adventure
8810,Mad Max 2,Adventure
10156,History of the World: Part I,Comedy
814,An American Werewolf in London,Horror
764,The Evil Dead,Horror
1103,Escape from New York,Science Fiction
9443,Chariots of Fire,Drama
9725,Friday the 13th Part 2,Horror
11281,Halloween II,Horror
13665,Arthur,Comedy
43089,Road Games,Thriller
10246,"Porky's",Comedy
18254,Reds,Drama
11286,The Cannonball Run,Comedy
19429,Absence of Malice,Drama
36819,Time Bandits,Family
9538,Scanners,Horror
10890,Stripes,Action
10540,Outland,Science Fiction
24274,Dead & Buried,Horror
11644,Blow Out,Drama
848,Dragonslayer,Fantasy
11298,The Howling,Drama
21610,Nighthawks,Action
10627,Taps,Drama
10323,Clash of the Titans,Adventure
19507,Neighbors,Comedy
602,Independence Day,Action
954,Mission: Impossible,Adventure
627,Trainspotting,Drama
275,Fargo,Crime
9802,The Rock,Action
75,Mars Attacks!,Comedy
454,Romeo + Juliet,Drama
10545,The Hunchback of Notre Dame,Family
2300,Space Jam,Animation
9268,Eraser,Action
11674,101 Dalmatians,Comedy
9294,Phenomenon,Drama
755,From Dusk Till Dawn,Horror
1645,A Time to Kill,Crime
199,Star Trek: First Contact,Science Fiction
9614,Happy Gilmore,Comedy
9279,Jingle All the Way,Comedy
4232,Scream,Crime
11412,The Long Kiss Goodnight,Action
9390,Jerry Maguire,Comedy
10830,Matilda,Comedy
8840,DragonHeart,Fantasy
9327,The Nutty Professor,Fantasy
11228,Daylight,Action
9103,The Quest,Action
12123,Chain Reaction,Adventure
409,The English Patient,Drama
2320,Executive Decision,Action
664,Twister,Action
3595,Ransom,Action
9894,The Cable Guy,Comedy
819,Sleepers,Crime
10779,The Frighteners,Horror
9208,Broken Arrow,Action
10061,Escape from L.A.,Action
1630,The People vs. Larry Flynt,Drama
10547,The Arrival,Action
9303,Bound,Romance
10218,Swingers,Comedy
9879,Striptease,Drama
9566,The Fan,Drama
7095,Jack,Comedy
1592,Primal Fear,Crime
10684,Courage Under Fire,Drama
9400,Set  It Off,Drama
9100,The Craft,Fantasy
8766,Hellraiser: Bloodline,Horror
11543,Kingpin,Comedy
21539,"The Preacher's Wife",Fantasy
10723,Bulletproof,Action
9431,Bordello of Blood,Horror
8818,Evita,History
2074,Flirting with Disaster,Comedy
549,Basquiat,Drama
9333,Last Man Standing,Action
10861,Maximum Risk,Action
18550,Fled,Action
11363,"She's the One",Comedy
10546,The Crow: City of Angels,Action
13685,Bottle Rocket,Comedy
10539,James and the Giant Peach,Adventure
3573,Emma,Comedy
10478,Tin Cup,Comedy
2925,The First Wives Club,Comedy
28005,Kama Sutra - A Tale of Love,Drama
12498,Sling Blade,Drama
11159,Secrets & Lies,Drama
9095,Mary Reilly,Drama
10586,The Ghost and the Darkness,Adventure
25147,Jude,Drama
26748,Lone Star,Drama
36355,Flipper,Adventure
6346,The Chamber,Drama
10534,White Squall,Action
9826,The Phantom,Adventure
11306,Extreme Measures,Drama
1770,Michael Collins,Drama
8052,Hard Eight,Drama
15691,Doctor Who,TV Movie
12709,Ridicule,Comedy
9306,The Island of Dr. Moreau,Fantasy
24206,Silent Trigger,Drama
13891,Citizen Ruth,Drama
11962,"Joe's Apartment",Fantasy
49763,Bad Moon,Horror
40001,Mrs. Winterbourne,Comedy
98,Gladiator,Action
77,Memento,Mystery
8871,How the Grinch Stole Christmas,Family
8358,Cast Away,Adventure
107,Snatch,Thriller
955,Mission: Impossible II,Adventure
1636,Bedazzled,Fantasy
4247,Scary Movie,Comedy
11688,"The Emperor's New Groove",Adventure
3981,What Women Want,Comedy
10567,Dinosaur,Animation
4327,"Charlie's Angels",Action
7443,Chicken Run,Animation
2024,The Patriot,Drama
9532,Final Destination,Horror
6282,Coyote Ugly,Comedy
2085,Romeo Must Die,Action
3536,U-571,Action
71,Billy Elliot,Drama
9679,Gone In Sixty Seconds,Action
462,Erin Brockovich,Drama
1597,Meet the Parents,Comedy
134,"O Brother, Where Art Thou?",Action
2787,Pitch Black,Thriller
14181,Boiler Room,Crime
10501,The Road to El Dorado,Adventure
1493,Miss Congeniality,Comedy
10559,Frequency,Crime
641,Requiem for a Dream,Drama
10647,Pay It Forward,Drama
9383,Hollow Man,Action
9600,"Big Momma's House",Crime
1359,American Psycho,Thriller
16,Dancer in the Dark,Drama
9285,Road Trip,Comedy
10637,Remember the Titans,Drama
2046,The Gift,Horror
4958,The Legend of Bagger Vance,Fantasy
1900,Traffic,Drama
8859,"Dude, Where’s My Car?",Comedy
5994,The Family Man,Comedy
8452,The 6th Day,Action
11478,The Skulls,Crime
2123,"Me, Myself & Irene",Comedy
8584,Shanghai Noon,Adventure
9741,Unbreakable,Action
5551,Space Cowboys,Action
2069,The Whole Nine Yards,Comedy
786,Almost Famous,Drama
1588,Bring It On,Comedy
392,Chocolat,Comedy
243,High Fidelity,Comedy
8870,Red Planet,Thriller
2067,Mission to Mars,Science Fiction
8843,The Cell,Horror
479,Shaft,Action
10461,Get Carter,Action
889,The Flintstones in Viva Rock Vegas,Science Fiction
11973,Thirteen Days,Drama
1907,The Beach,Drama
2133,The Perfect Storm,Drama
7450,Titan A.E.,Animation
4234,Scream 3,Horror
11678,Vertical Limit,Action
2155,Reindeer Games,Thriller
15655,The Tigger Movie,Animation
10471,Next Friday,Comedy
10577,Dracula 2000,Horror
13526,The Weight of Water,Crime
12212,Urban Legends: Final Cut,Horror
11978,Men of Honor,Drama
2655,What Lies Beneath,Drama
10479,Rules of Engagement,Action
711,Finding Forrester,Drama
10571,Boys and Girls,Comedy
10481,102 Dalmatians,Comedy
12107,Nutty Professor II: The Klumps,Fantasy
4967,Keeping the Faith,Comedy
10384,Supernova,Science Fiction
10862,Bounce,Drama
11398,The Art of War,Action
16222,Whatever It Takes,Drama
4244,The Kid,Fantasy
12211,Highlander: Endgame,Action
14736,Love & Basketball,Action
18041,Gossip,Drama
10876,Quills,Drama
1831,The Next Best Thing,Comedy
11849,Dungeons & Dragons,Action
16888,The Ladies Man,Comedy
10688,Hamlet,Drama
10562,Under Suspicion,Mystery
20697,Ready to Rumble,Action
10560,Center Stage,Drama
2621,Return to Me,Romance
2360,Saving Grace,Crime
22597,The Broken Hearts Club: A Romantic Comedy,Comedy
25166,Drowning Mona,Comedy
29076,Gun Shy,Action
36657,X-Men,Adventure
24100,The Little Vampire,Horror
10873,Shadow of the Vampire,Drama
17711,The Adventures of Rocky & Bullwinkle,Adventure
15723,The Big Kahuna,Comedy
10385,Hanging Up,Comedy
36047,The In Crowd,Thriller
78,Blade Runner,Science Fiction
601,E.T. the Extra-Terrestrial,Science Fiction
1091,The Thing,Horror
1368,First Blood,Action
97,Tron,Science Fiction
1371,Rocky III,Drama
609,Poltergeist,Horror
9387,Conan the Barbarian,Adventure
150,48 Hrs.,Thriller
154,Star Trek II: The Wrath of Khan,Science Fiction
13342,Fast Times at Ridgemont High,Comedy
11639,The Dark Crystal,Fantasy
783,Gandhi,Drama
9576,Tootsie,Comedy
11704,The Secret of NIMH,Fantasy
15764,"Sophie's Choice",Drama
9037,Grease 2,Comedy
16281,Creepshow,Horror
15739,Annie,Comedy
11541,The Year of Living Dangerously,War
9728,Friday the 13th Part III,Horror
10676,Halloween III: Season of the Witch,Horror
24226,The Verdict,Drama
10724,Firefox,Science Fiction
14373,Death Wish 2,Action
24266,The Man from Snowy River,Drama
37165,The Truman Show,Comedy
95,Armageddon,Action
10674,Mulan,Animation
36647,Blade,Horror
115,The Big Lebowski,Comedy
857,Saving Private Ryan,Drama
2109,Rush Hour,Action
9487,"A Bug's Life",Family
9837,The Prince of Egypt,Adventure
8916,Antz,Adventure
8195,Ronin,Action
2666,Dark City,Mystery
617,Wild Things,Crime
544,"There's Something About Mary",Romance
846,The X Files,Mystery
73,American History X,Drama
12159,What Dreams May Come,Drama
9798,Enemy of the State,Action
8656,Deep Impact,Action
2157,Lost in Space,Adventure
9631,The Negotiator,Action
297,Meet Joe Black,Fantasy
944,Lethal Weapon 4,Action
3600,I Still Know What You Did Last Summer,Horror
929,Godzilla,Science Fiction
6435,Practical Magic,Drama
10153,Sphere,Science Fiction
6068,Six Days Seven Nights,Action
1878,Fear and Loathing in Las Vegas,Adventure
1934,Shakespeare in Love,History
9342,The Mask of Zorro,Adventure
10663,The Waterboy,Comedy
1965,A Perfect Murder,Crime
473,Pi,Mystery
795,City of Angels,Drama
8741,The Thin Red Line,Drama
11551,Small Soldiers,Comedy
3050,Doctor Dolittle,Comedy
200,Star Trek: Insurrection,Science Fiction
9489,"You've Got Mail",Comedy
11808,U.S. Marshals,Thriller
4518,Elizabeth,Drama
1389,Out of Sight,Romance
11003,The Wedding Singer,Romance
9454,EverAfter,Drama
10312,Patch Adams,Comedy
9877,Urban Legend,Horror
10220,Rounders,Drama
9424,Disturbing Behavior,Horror
9447,Babe: Pig in the City,Adventure
100,"Lock, Stock and Two Smoking Barrels",Comedy
9429,A Night at the Roxbury,Comedy
547,The Horse Whisperer,Drama
11932,Bride of Chucky,Comedy
3682,54,Music
9410,Great Expectations,Comedy
9882,The Siege,Drama
8688,Snake Eyes,Crime
10215,Sliding Doors,Comedy
9320,The Avengers,Thriller
22796,Simon Birch,Comedy
9448,The Big Hit,Action
11568,Blues Brothers 2000,Music
9469,He Got Game,Drama
11258,Hard Rain,Thriller
9422,A Civil Action,Drama
10683,Happiness,Comedy
11702,The Replacement Killers,Drama
9276,The Faculty,Horror
825,Playing by Heart,Comedy
15037,"Can't Hardly Wait",Comedy
11675,Halloween: H20,Horror
11252,Psycho,Horror
9457,Deep Rising,Adventure
14283,The Red Violin,Drama
10029,Very Bad Things,Comedy
9425,Soldier,Action
9844,The Opposite of Sex,Comedy
9452,Bulworth,Comedy
9464,"Buffalo '66",Romance
9490,Half Baked,Comedy
3033,Gods and Monsters,Drama
22256,Without Limits,Drama
9835,"Jane Austen's Mafia!",Comedy
16148,Zero Effect,Comedy
24746,Six-String Samurai,Action
4927,Edge of Seventeen,Comedy
12257,Home Fries,Drama
27791,Strangeland,Horror
17127,The Object of My Affection,Comedy
42807,The Newton Boys,Crime
33644,How Stella Got Her Groove Back,Comedy
10144,The Little Mermaid,Animation
89,Indiana Jones and the Last Crusade,Adventure
639,When Harry Met Sally...,Comedy
268,Batman,Fantasy
165,Back to the Future Part II,Adventure
207,Dead Poets Society,Drama
2978,Ghostbusters II,Fantasy
709,Licence to Kill,Adventure
5825,"National Lampoon's Christmas Vacation",Comedy
9665,Glory,War
2756,The Abyss,Adventure
942,Lethal Weapon 2,Action
9618,Tango & Cash,Action
1648,"Bill & Ted's Excellent Adventure",Adventure
9494,"Look Who's Talking",Comedy
9354,"Honey, I Shrunk the Kids",Adventure
172,Star Trek V: The Final Frontier,Science Fiction
10222,Kickboxer,Action
10160,A Nightmare on Elm Street 5: The Dream Child,Horror
10134,Cyborg,Action
11974,"The 'Burbs",Comedy
8913,Pet Sematary,Drama
11185,"See No Evil, Hear No Evil",Crime
2604,Born on the Fourth of July,Drama
2616,Uncle Buck,Comedy
9942,Major League,Comedy
8491,"Weekend at Bernie's",Comedy
10345,K-9,Action
10142,Casualties of War,Drama
10283,Friday the 13th Part VIII: Jason Takes Manhattan,Horror
11352,Always,Fantasy
24739,Miracle Mile,Science Fiction
11497,All Dogs Go to Heaven,Drama
9085,Harlem Nights,Action
12150,Sea of Love,Drama
10493,Dead Calm,Crime
12521,Shocker,Thriller
403,Driving Miss Daisy,Comedy
11562,Crimes and Misdemeanors,Comedy
4105,Black Rain,Action
10161,My Left Foot: The Story of Christy Brown,Drama
925,Do the Right Thing,Crime
11361,Halloween 5: The Revenge of Michael Myers,Horror
27418,Next of Kin,Adventure
10135,Road House,Action
14628,Fletch Lives,Comedy
31608,Three Fugitives,Comedy
37606,Valmont,Drama
476,Drugstore Cowboy,Crime
183,The Wizard,Adventure
15138,Little Monsters,Adventure
10020,Beauty and the Beast,Romance
280,Terminator 2: Judgment Day,Action
879,Hook,Adventure
8367,Robin Hood: Prince of Thieves,Adventure
8010,Highlander II: The Quickening,Action
1598,Cape Fear,Crime
174,Star Trek VI: The Undiscovered Country,Science Fiction
37137,The Naked Gun 2½: The Smell of Fear,Action
1089,Point Break,Action
2924,Backdraft,Action
2907,The Addams Family,Comedy
9292,Hudson Hawk,Action
10249,The Rocketeer,Action
1541,Thelma & Louise,Drama
10537,The Doors,Drama
1497,Teenage Mutant Ninja Turtles II: The Secret of the Ooze,Science Fiction
11933,Nothing but Trouble,Comedy
274,The Silence of the Lambs,Crime
290,Barton Fink,Comedy
11284,"Freddy's Dead: The Final Nightmare",Horror
9319,The Last Boy Scout,Adventure
820,JFK,Drama
650,Boyz n the Hood,Crime
2453,Harley Davidson and the Marlboro Man,Action
9594,Double Impact,Thriller
10276,What About Bob?,Comedy
11187,"Child's Play 3",Horror
1406,City Slickers,Action
9595,Hot Shots!,Action
13888,Return to the Blue Lagoon,Drama
1633,Fried Green Tomatoes,Drama
13154,Showdown in Little Tokyo,Action
7442,Sleeping with the Enemy,Crime
20421,Rock-A-Doodle,Comedy
177,The Fisher King,Drama
15413,"Don't Tell Mom the Babysitter's Dead",Comedy
19200,Shadows and Fog,Thriller
10337,Bugsy,Drama
1496,Cool as Ice,Drama
14362,Out for Justice,Action
10333,The Prince of Tides,Drama
1713,Jungle Fever,Drama
10952,New Jack City,Thriller
41780,A Rage in Harlem,Crime
11890,Oscar,Action
21219,Mobsters,Drama
2071,Shattered,Mystery
12227,White Fang,Action
25330,Dutch,Comedy
34376,Mannequin Two: On the Move,Fantasy
562,Die Hard,Action
2280,Big,Fantasy
37136,The Naked Gun: From the Files of Police Squad!,Action
13704,License to Drive,Comedy
4011,Beetlejuice,Fantasy
380,Rain Man,Drama
11690,Bloodsport,Action
9602,Coming to America,Comedy
1370,Rambo III,Action
9493,Twins,Comedy
856,Who Framed Roger Rabbit,Fantasy
12144,The Land Before Time,Animation
7520,Cocktail,Drama
10585,"Child's Play",Horror
847,Willow,Adventure
10131,A Nightmare on Elm Street 4: The Dream Master,Horror
287,Bull Durham,Comedy
9604,Red Heat,Comedy
623,A Fish Called Wanda,Comedy
9599,The Blob,Horror
11285,Cocoon: The Return,Comedy
1632,Mississippi Burning,Thriller
3525,Working Girl,Comedy
8337,They Live,Action
15158,Phantasm II,Action
11357,Halloween 4: The Return of Michael Myers,Horror
10117,Action Jackson,Action
2321,Married to the Mob,Action
10281,Friday the 13th Part VII: The New Blood,Horror
859,Dangerous Liaisons,Drama
12120,My Stepmother is an Alien,Comedy
10675,Frantic,Thriller
24929,Return of the Living Dead Part II,Comedy
10306,Poltergeist III,Horror
9013,Midnight Run,Adventure
9395,Above the Law,Action
11051,The Last Temptation of Christ,Drama
48309,Prison,Crime
2617,The Great Outdoors,Comedy
9540,Dead Ringers,Drama
26386,Ernest Saves Christmas,Comedy
59797,Bad Dreams,Horror
24924,Night of the Demons,Horror
10132,Talk Radio,Drama
2210,Earth Girls Are Easy,Music
40820,Punchline,Comedy
10127,Critters 2,Thriller
29787,Monkey Shines,Thriller
24348,Powaqqatsi,Documentary
11503,The Serpent and the Rainbow,Horror
10126,Colors,Action
19382,Biloxi Blues,Comedy
7091,"Vampire's Kiss",Comedy
11347,The Lair of the White Worm,Comedy
35119,A Cry in the Dark,Drama
12663,Red Scorpion,Action
19051,The New Adventures of Pippi Longstocking,Fantasy
106,Predator,Science Fiction
600,Full Metal Jacket,Drama
88,Dirty Dancing,Drama
957,Spaceballs,Comedy
708,The Living Daylights,Action
5548,RoboCop,Action
765,Evil Dead II,Horror
941,Lethal Weapon,Adventure
865,The Running Man,Action
580,Jaws: The Revenge,Adventure
2493,The Princess Bride,Adventure
10072,A Nightmare on Elm Street 3: Dream Warriors,Horror
10673,Wall Street,Crime
96,Beverly Hills Cop II,Action
11411,Superman IV: The Quest for Peace,Action
378,Raising Arizona,Comedy
117,The Untouchables,Crime
801,"Good Morning, Vietnam",Comedy
746,The Last Emperor,Drama
10998,Fatal Attraction,Horror
635,Angel Heart,Horror
1825,Over the Top,Action
1547,The Lost Boys,Comedy
16288,Creepshow 2,Horror
10780,Overboard,Comedy
10937,Barfly,Comedy
12626,Broadcast News,Comedy
918,Blind Date,Comedy
10023,Dragnet,Action
17258,The Pick-up Artist,Romance
15785,Cherry 2000,Science Fiction
10083,No Way Out,Crime
10021,The Secret of My Success,Comedy
12154,Three Men and a Baby,Family
8852,Prince of Darkness,Horror
9003,Hellraiser,Horror
14499,Mio min Mio,Adventure
16620,La Bamba,Drama
31650,Someone to Watch Over Me,Crime
18410,Project X,Action
11896,Throw Momma from the Train,Crime
13509,The Monster Squad,Horror
12919,"Can't Buy Me Love",Drama
10019,Mannequin,Fantasy
18935,Ernest Goes to Camp,Comedy
50719,"Silent Night, Deadly Night Part 2",Comedy
62,2001: A Space Odyssey,Science Fiction
871,Planet of the Apes,Adventure
916,Bullitt,Action
805,"Rosemary's Baby",Horror
17917,Oliver!,Drama
4929,"Hang 'em High",Western
11046,Where Eagles Dare,Adventure
22377,The Green Berets,War
29146,Charly,Drama
240,The Godfather: Part II,Drama
829,Chinatown,Crime
682,The Man with the Golden Gun,Adventure
3034,Young Frankenstein,Comedy
30497,The Texas Chain Saw Massacre,Horror
592,The Conversation,Crime
11072,Blazing Saddles,Comedy
27932,Airport 1975,Action
5121,The Sugarland Express,Action
11034,The Great Gatsby,Drama
13939,Death Wish,Action
5919,The Towering Inferno,Action
11123,Earthquake,Action
510,"One Flew Over the Cuckoo's Nest",Drama
578,Jaws,Horror
762,Monty Python and the Holy Grail,Adventure
36685,The Rocky Horror Picture Show,Comedy
3175,Barry Lyndon,Drama
11843,The Return of the Pink Panther,Comedy
22094,Hard Times,Drama
11326,Tommy,Drama
968,Dog Day Afternoon,Crime
646,Dr. No,Adventure
947,Lawrence of Arabia,Adventure
595,To Kill a Mockingbird,Crime
11897,How the West Was Won,Western
11697,The Man Who Shot Liberty Valance,Western
898,Birdman of Alcatraz,Drama
1162,The Miracle Worker,Drama
658,Goldfinger,Adventure
935,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Drama
433,Mary Poppins,Comedy
704,"A Hard Day's Night",Comedy
506,Marnie,Crime
11113,My Fair Lady,Drama
14703,The Night of the Iguana,Drama
185,A Clockwork Orange,Science Fiction
252,Willy Wonka & the Chocolate Factory,Family
681,Diamonds Are Forever,Adventure
984,Dirty Harry,Action
1687,Escape from the Planet of the Apes,Action
994,Straw Dogs,Crime
636,THX 1138,Drama
1051,The French Connection,Action
15393,Play Misty for Me,Crime
482,Shaft,Adventure
14811,Fiddler on the Roof,Drama
25188,The Last Picture Show,Drama
11951,Vanishing Point,Action
861,Total Recall,Action
769,Goodfellas,Drama
1573,Die Hard 2,Action
196,Back to the Future Part III,Adventure
162,Edward Scissorhands,Fantasy
114,Pretty Woman,Romance
242,The Godfather: Part III,Drama
581,Dances with Wolves,Adventure
251,Ghost,Fantasy
1498,Teenage Mutant Ninja Turtles,Science Fiction
1700,Misery,Horror
1375,Rocky V,Drama
11186,"Child's Play 2",Drama
1669,The Hunt for Red October,Action
169,Predator 2,Science Fiction
2119,Days of Thunder,Adventure
379,"Miller's Crossing",Drama
928,Gremlins 2: The New Batch,Comedy
9362,Tremors,Action
