id,vote_average,release_year,Profit Adj,Action,Family,Adventure,Foreign,Fantasy,Documentry,Music,Drama,Crime,Comedy,History,TV_Movie,Western,Mystery,Horror,Science_Fiction,Animation,Romance,War,Thriller
80321,6.4,2012,571671287.805758,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
80379,7.9,2011,727048.531943604,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8046,3.8,2003,-55396022.7625639,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
805,7.3,1968,189294026.931468,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
8051,6.9,2002,-9698091.14896438,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
8052,6.6,1996,-3861244.96967451,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8053,6.7,2005,-3309327.22260576,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0
8054,6.2,2009,32330452.718983,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
80585,5.9,2012,-14798333.1987862,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
80591,5.8,2011,-13699107.572162,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
806,5.2,2006,101880615.958666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
8065,6.5,2008,35268470.4936768,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8066,6.4,2005,-46513646.1340727,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
8068,6.7,1995,26337581.9693596,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
807,7.9,1995,421150518.825657,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
8077,6,1992,170590751.442212,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8078,5.9,1997,124978349.538633,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
808,7.1,2001,522654908.582327,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8080,5.1,2004,-16162235.5973701,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
809,6.5,2004,888736812.770198,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8090,5.8,2008,-2548768.71477782,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
80920,4.8,2013,-3566650.25488188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8095,6.3,1963,189645977.561467,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
810,5.8,2007,671972227.746404,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
81005,5.5,2013,2515686.04692522,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81188,6.9,2012,153803174.995133,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
812,7.3,1992,739793586.728384,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
813,7,1980,211560002.720126,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8130,6.2,1985,45408519.5707679,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
81390,6.1,2011,20691801.219115,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
814,7,1981,52696043.7046292,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
8141,6.1,2007,-1654431.37909823,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1
816,6.3,1997,69531418.1306907,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
817,6,1999,363838260.760971,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
81796,5.8,2012,11590707.7019513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
818,5.9,2002,283225365.696833,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
81836,5.5,2012,53418254.0850876,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
819,7.2,1996,169071604.920422,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
8193,6.6,2004,52779046.7698156,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8195,6.6,1998,-17910559.8081638,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
8197,6.4,1997,-13441618.4696265,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
8198,5.6,2002,-2819569.68114858,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
82,5.7,2006,31146132.3134491,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
820,7.2,1991,264829558.863698,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
8202,5.3,2005,-10826196.5399267,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8204,6.2,2008,73771041.1487107,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
821,6.7,1961,51064028.4557946,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
8224,6,1999,74116869.0964171,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
82390,5.4,2012,-10585975.1261973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
824,7.2,2001,156046088.19647,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
8247,5.9,2008,138985910.92258,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
825,6.7,1998,-21443154.0290786,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
82507,6.7,2012,70957711.6861285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1
82525,6.2,2012,1899488.5627045,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
82532,5.9,2011,-5411587.02092349,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
82633,6.7,2012,26285673.5823879,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
82650,5.9,2012,52342473.9888785,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
82654,6.4,2013,76736633.9117395,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
82675,6,2012,314499561.693014,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
82679,5.4,2012,-2452845.671303,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
82682,6.1,2013,42309552.7819847,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
82687,5.3,2012,1770063.1105075,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
82690,7,2012,290833437.646914,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
82693,6.9,2012,175454537.165868,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
82695,7,2012,361671901.340564,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
82696,5.6,2012,80045446.213607,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
8270,6.7,2007,-11182360.4890638,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
82700,5.1,2013,106560963.852264,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
82702,7.7,2014,427499585.969573,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
82703,6.8,2014,117818994.555431,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8271,6.6,2007,102811261.56165,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
8273,6,2003,209154529.445819,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
8279,6.3,2008,4608179.18383171,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8285,4.6,2008,-21236781.6152488,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1
829,7.7,1974,106134813.324341,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1
8291,6.8,1993,20401672.975748,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8292,6.6,2005,52896821.8477492,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
82990,5.3,2012,130891849.76945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
82992,6.6,2013,588465307.795847,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
83,5.3,2004,62961090.1104666,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8321,7.3,2008,17219943.2272325,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0
8328,6.4,2008,129451045.337596,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
8337,6.9,1988,16611481.4668669,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8338,6.3,2008,-5220936.36580557,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
834,6.3,2006,66350452.5866009,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8346,6.1,2002,440952861.700614,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
83542,6.5,2012,27051440.9995109,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8355,6.4,2009,809752826.660427,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8358,7.3,2000,430073503.192069,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8363,7,2007,157603742.636085,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
83666,7.6,2012,49636643.0338631,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
8367,6.5,1991,548364544.503496,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
83686,6.3,2012,6868038.73057179,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
837,6.8,1983,-8388482.46744219,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
8373,6,2009,697552800.477952,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8374,7.1,1999,-7814428.93027736,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
83770,5.6,2012,-15400751.2477265,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
838,6.5,1973,560967380.569194,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8386,6.5,2001,23589690.5726013,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8398,5.4,2007,16195638.3307538,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
840,7,1977,1021009368.26203,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
8408,6.7,1985,61828564.5941259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
8409,5.7,2003,9898792.22048318,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
841,6.5,1984,-19047358.1666799,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8413,6.2,1997,-45273078.3729721,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0
84165,5.3,2012,-6027274.75627187,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
84174,5.3,2012,8498268.14130295,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
84175,6.6,2012,18337421.3493017,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
84200,5.8,2012,374162.206825812,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8427,5.2,2002,-44173426.8423282,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
84305,4.9,2012,-23528312.3518993,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
84329,6.7,2012,783575.122398295,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0
84332,6.7,2012,3094069.3218351,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
84336,5.6,2012,-5584541.01233243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
84341,6.1,2012,-117201.293551711,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
84355,6.3,2011,2980898.98096878,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8452,5.5,2000,17836328.4518617,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
8456,6.5,2008,21903973.04043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
846,6.3,1998,164801825.09819,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1
8461,6.2,2007,-7425966.47553992,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1
8467,6.5,1994,338760765.042741,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8469,6.7,1978,462295506.106613,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
847,6.7,1988,41063200.471151,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8470,7.1,2002,80305977.2002726,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
848,6.7,1981,-28778289.6582818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8487,5.2,1999,68207780.9839391,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
8488,6.3,2005,332847985.602586,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
8489,6.7,2001,-23750695.3289779,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
84892,7.6,2012,19374783.3395858,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8491,6.2,1989,41720285.5113994,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
85,7.5,1981,891949443.739643,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8512,6.1,1995,-15539123.9220169,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
853,7.1,2001,33220955.9377246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
85350,7.6,2014,37165102.8075776,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8536,6.3,1980,143377369.558988,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
854,6.5,1994,483382848.987015,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0
85435,5.7,2011,16032896.5225753,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
85446,6.6,2012,102069726.42616,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
855,7.1,2001,99737792.7816817,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
856,6.9,1988,479050185.919532,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0
857,7.7,1998,550917717.950388,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
858,6.4,1993,312158212.980778,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
8584,6.1,2000,2446862.58400582,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
8587,7.7,1994,1093391569.73635,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
859,6.7,1988,38114555.0488133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8592,5.7,1990,94691177.000709,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
860,6.8,1983,147926704.023627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
861,6.8,1990,327634691.794493,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8618,5.6,2006,10169801.5061378,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
8619,6.6,2003,73505034.4297529,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
862,7.5,1995,475021952.462708,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
863,7.2,1999,517095744.517916,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
864,6.8,1993,212630581.982182,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8643,6.2,2005,139812111.428997,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
8645,4.8,2008,104725985.51229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
86467,5.1,2012,-661723.880845082,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
865,6.3,1987,21344214.1356011,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8656,5.6,1998,87571784.4175333,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
866,7.1,2004,105939478.430804,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8665,6,2002,-78592159.6267011,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
867,4.7,1993,115172558.077612,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8676,5.3,2008,41758247.2228378,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
868,6.8,2005,7681923.05248752,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
8681,7.2,2008,204411301.564512,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
86825,6.3,2013,72487.3588695712,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1
86829,7.1,2013,20532190.1870007,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
86834,5.5,2014,218885749.708244,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
86838,6.6,2012,4200017.09539707,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
8688,5.6,1998,41323297.8527446,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
869,5.5,2001,322910641.867616,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8696,6.5,2003,102582858.520576,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8698,5.6,2003,120034977.385842,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8699,6.7,2004,74547374.2832049,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87,6.9,1984,640207821.954216,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87093,6.8,2014,17393432.9892444,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
871,7.2,1968,172994721.532636,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
87101,5.8,2015,262755138.427739,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
873,7.5,1985,266150703.578658,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
8741,6.8,1998,61703297.0046457,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
87421,6.2,2013,56477720.5341381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
87428,5.6,2012,-11341497.6517573,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87492,6.5,2014,-10964391.5410682,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
87499,6.3,2013,-3836323.3358731,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
87502,6.4,2012,124200315.315101,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
87516,6,2013,-23530921.8618078,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
87567,5.6,2013,-12337529.8828648,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8764,6.8,1984,24051537.3593799,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8766,4.8,1996,17620997.1663212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8780,5.8,2008,34266064.9228641,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87818,4.4,2013,24747774.5807039,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
87827,7.1,2012,464440686.095269,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
879,6.5,1991,369620004.63036,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
88,6.9,1987,399080979.245337,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
88005,6.2,2012,-345432.442314906,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0
88036,5.9,2012,10102875.3508118,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
88042,5.9,2012,90009385.3729883,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
881,6.9,1992,315840166.118977,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
8810,7.1,1981,54201107.4845137,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8814,4.9,2005,-4480410.06456751,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8818,5.9,1996,119624228.586109,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
8831,5.3,1994,109813448.342874,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1
8834,6.4,1997,84201220.5765985,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
8835,6.1,2001,152427046.336095,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8836,5.4,2008,38860049.902023,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
8839,5.9,1995,340467362.364598,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8840,6.1,1996,81004280.0602742,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8842,4.8,2004,-37387545.4736043,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8843,5.7,2000,90104082.8803384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8844,6.6,1995,283041309.723906,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8845,5.9,1992,188912066.469969,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8848,6.4,2008,45395928.678755,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1
8849,5.4,2004,-53801843.8340148,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8850,5.3,1994,33928885.8786677,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8852,6.5,1987,21460101.6460145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
8854,4.3,1997,-19444418.2563483,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8856,5.8,1986,228988368.935419,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8859,5.1,2000,76206374.9703688,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8860,5.3,1997,-31261482.5556714,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
8870,5.3,2000,-58928209.0881279,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8871,6.1,2000,281295906.888021,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8872,6.5,1992,158040106.568767,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8874,6.3,1997,354950202.24078,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
88751,5.7,2008,57427088.4774454,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
88794,5.8,2011,48087988.3827339,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
888,5,1994,434906488.058031,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8885,7.7,2008,9242537.88936076,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
889,4.4,2000,-29798037.8043913,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
89,7.4,1989,749629788.198864,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8909,6.3,2008,185613414.480499,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
891,7.3,1976,237948447.568385,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
8913,6.4,1989,80859600.108846,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
8914,5.5,1999,17866251.7143683,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1
8915,5.3,2009,-21081650.2927945,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8916,6,1998,149497986.968973,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8920,5.2,2004,174095600.547115,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
8922,6,2001,60611122.283445,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8944,5.1,2008,-18560913.2418611,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
89492,5.5,2012,50392278.5789926,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
8952,6.3,2009,-2386472.6453102,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
8960,6,2008,480090610.981767,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8961,6.3,2003,169907921.806553,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
8963,6.8,1995,149374617.395234,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
